Gene_acc,Gene_id,DD8_1,DD8_2,DD8_3,HCZ_1,HCZ_2,HCZ_3,Desc,pg_index
5483,LdBPK_323630,2150.3,1940.0,1907.8,5167.5,30616.0,10628.0,"Uncharacterised protein family UPF0564, putative",7042
5484,LdBPK_323640,1220.7,520.75,621.73,359.4,448.08,1233.8,"hypothetical protein, conserved",7043
5485,LdBPK_323650,3038.1,2947.3,3342.3,3156.6,2788.8,2761.2,"zinc-finger of a C2HC-type, putative",7044
5486,LdBPK_323800,2211.0,1323.1,1951.8,0.0,0.0,0.0,"hypothetical protein, conserved",7045
5487,LdBPK_323900,2654.4,5269.9,2637.7,0.0,0.0,0.0,"Methyltransferase TYW3, putative",7046
5488,LdBPK_323910,3121.6,2514.7,2877.0,404.57,0.0,638.06,"enolase, putative",7047
5489,LdBPK_324000,1879.7,1606.7,461.89,0.0,0.0,0.0,"hypothetical protein, unknown function",7048
5490,LdBPK_324010,378.07,276.58,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",7049
5491,LdBPK_324020,67333.0,58550.0,59052.0,127920.0,110240.0,71308.0,myosin XXI,7050
5492,LdBPK_324040,24110.0,21971.0,18648.0,15955.0,15814.0,22927.0,"AUT2/APG4/ATG4 cysteine peptidase, putative",7051
5493,LdBPK_324080,0.0,38.561,0.0,0.0,20.778000000000002,0.0,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",7052
5494,LdBPK_324100,8896.3,8555.7,6876.4,4886.9,4488.9,3563.1,"hypothetical protein, conserved",7053
5495,LdBPK_324110,8020.3,7835.6,6079.6,0.0,190.23,391.48,"hypothetical protein, conserved",7054
5496,LdBPK_332250,8889.7,7239.0,7677.3,4477.9,16433.0,18719.0,"hypothetical protein, conserved",7055
5497,LdBPK_332270,696.1,358.4,542.93,0.0,0.0,0.0,"hypothetical protein, conserved",7056
5498,LdBPK_332330,4144.3,2096.7,2127.0,0.0,245.57,283.04,hypothetical protein,7057
5499,LdBPK_332350,2372.7,251.48,0.0,0.0,0.0,0.0,"Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1, putative",7058
5500,LdBPK_332370,4686.1,4238.9,4777.6,0.0,0.0,0.0,"hypothetical protein, conserved",7059
5501,LdBPK_332390,475.59,326.71,172.37,0.0,0.0,0.0,glycosyl hydrolase-like protein,7060
5502,LdBPK_332400,5094.5,5312.0,5336.9,0.0,0.0,0.0,"hypothetical protein, conserved",7061
5503,LdBPK_332410,1134.5,975.91,1191.5,0.0,0.0,0.0,"MYND finger, putative",7062
5504,LdBPK_332440,1277.6,336.9,932.06,0.0,0.0,0.0,"hypothetical protein, conserved",7063
5505,LdBPK_332530,10219.0,10074.0,10143.0,4408.4,4951.9,7439.4,"ras-like small GTPases, putative",7064
5506,LdBPK_332540,4090.7,3943.4,3957.1,1005.6,1600.7,1216.2,"diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein, putative",7065
5507,LdBPK_332560,32425.0,24267.0,24772.0,18180.0,19404.0,18886.0,"hypothetical protein, conserved",7066
5508,LdBPK_332590,3459.1,2292.9,2587.5,716.72,0.0,570.03,Flagellum attachment zone protein 12,7067
5509,LdBPK_332600,34894.0,20922.0,53462.0,4884.1,5195.7,13041.0,Present in the outer mitochondrial membrane proteome 11,7068
5510,LdBPK_332630,4726.9,4548.1,4880.7,0.0,0.0,0.0,"Radial spokehead-like protein, putative",7069
5511,LdBPK_332650,36707.0,34339.0,36467.0,25672.0,19182.0,16738.0,"UDP-N-acetylglucosamine pyrophosphorylase, putative",7070
5512,LdBPK_332660,6435.9,5891.0,6715.7,4868.2,5407.7,6846.1,"NUC173 domain containing protein, putative",7071
5513,LdBPK_332670,696790.0,630900.0,678020.0,370500.0,330320.0,264210.0,"metallo-peptidase, Clan MA(E) Family M32",7072
5514,LdBPK_332760,10678.0,6666.8,10965.0,11094.0,13295.0,18987.0,"signal recognition particle receptor beta subunit, putative",7073
5515,LdBPK_332770,27365.0,24418.0,24054.0,22046.0,20710.0,15320.0,"dynein intermediate chain, putative",7074
5516,LdBPK_332810,335.48,0.0,244.72,0.0,0.0,0.0,"hypothetical protein, conserved",7075
5517,LdBPK_332880,103150.0,96876.0,104790.0,57769.0,56900.0,49301.0,"translation initiation factor IF-2, putative",7076
5518,LdBPK_332910,18884.0,40967.0,29307.0,22666.0,14063.0,21058.0,"ubiquitin-conjugating enzyme, putative",7077
5519,LdBPK_332920,346.53,326.78,242.3,188.67,127.26,216.08,"Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative",7078
5520,LdBPK_333010,17163.0,14236.0,14142.0,6336.1,6480.0,10667.0,"hypothetical protein, conserved",7079
5521,LdBPK_333070,108.28,64.32,19.935,0.0,2401.3,461.94,"hypothetical protein, conserved",7080
5522,LdBPK_333090,2384.9,1403.5,645.68,0.0,0.0,0.0,Present in the outer mitochondrial membrane proteome 22-2,7081
5523,LdBPK_333100,4055.5,2458.7,1113.3,22393.0,15121.0,5569.9,"hypothetical protein, conserved",7082
5524,LdBPK_333170,688.33,166.26,0.0,4903.2,7067.3,557.34,"hypothetical protein, conserved",7083
5525,LdBPK_333210,769.18,934.08,3741.9,610.71,136.68,448.45,tyrosyl-DNA phosphodiesterase-like protein,7084
5526,LdBPK_333250,11914.0,10802.0,10492.0,13281.0,11553.0,13342.0,"Holliday-junction resolvase-like of SPT6/SH2 domain containing protein, putative",7085
5527,LdBPK_333310,4723.0,3717.7,4880.2,4214.8,4327.7,5789.0,"hypothetical protein, conserved",7086
5528,LdBPK_333320,10157.0,7140.5,6761.6,5549.8,9505.4,3666.9,"hypothetical protein, conserved",7087
5529,LdBPK_333370,8940.4,3778.5,6395.6,5450.3,4625.6,3663.8,"hypothetical protein, conserved",7088
5530,LdBPK_333400,31647.0,35048.0,32442.0,17999.0,11947.0,18857.0,"hypothetical protein, conserved",7089
5531,LdBPK_330010,1860.1,1344.9,1206.9,0.0,0.0,0.0,"hypothetical protein, conserved",7090
5532,LdBPK_330060,38739.0,30304.0,27371.0,22582.0,26036.0,19606.0,"WD domain, G-beta repeat, putative",7091
5533,LdBPK_330210,488.44,307.78,382.73,0.0,0.0,0.0,"metallo-peptidase, Clan MC, Family M14, putative",7092
5534,LdBPK_330220,946.3,1206.7,992.74,1801.0,1333.2,2291.7,"hypothetical protein, unknown function",7093
5535,LdBPK_330300,2465.0,2442.1,2681.8,0.0,0.0,0.0,"hypothetical protein, conserved",7094
5536,LdBPK_330480,8575.2,8070.2,16662.0,3354.7,2480.9,1347.4,"deoxyribodipyrimidine photo-lyase, putative",7095
5537,LdBPK_330500,912.08,1682.6,989.88,56.394,1149.9,323.63,"hypothetical protein, conserved",7096
5538,LdBPK_330510,13674.0,14172.0,11877.0,3880.3,3319.9,2777.0,"hypothetical protein, conserved",7097
5539,LdBPK_330550,14669.0,6759.5,11737.0,4451.8,8457.9,8373.6,"hypothetical protein, conserved",7098
5540,LdBPK_330570,775.49,877.55,717.38,0.0,0.0,0.0,"hypothetical protein, conserved",7099
5541,LdBPK_330600,67142.0,59325.0,56080.0,40346.0,37359.0,36206.0,"hypothetical protein, conserved",7100
5542,LdBPK_330750,23598.0,13387.0,14984.0,836.74,1732.3,1920.3,"hypothetical protein, conserved",7101
5543,LdBPK_330760,233.99,326.17,0.0,0.0,0.0,0.0,"POT family, putative",7102
5544,LdBPK_330780,10249.0,10864.0,10086.0,5849.3,4941.9,3020.9,"WD domain, G-beta repeat, putative",7103
5545,LdBPK_330820,18132.0,14373.0,23010.0,7297.1,7294.7,6022.5,"hypothetical protein, conserved",7104
5546,LdBPK_330870,16760.0,15047.0,15202.0,67.722,69.068,0.0,"2,4-dienoyl-coa reductase fadh1, putative",7105
5547,LdBPK_330890,6143.0,5060.1,6000.5,1467.0,1361.1,2539.2,"hypothetical protein, unknown function",7106
5548,LdBPK_330920,1665.1,0.0,1450.8,0.0,0.0,0.0,"hypothetical protein, conserved",7107
5549,LdBPK_330990,10160.0,7562.7,4642.9,5874.1,6260.7,8941.8,"hypothetical protein, conserved",7108
5550,LdBPK_331000,187.02,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",7109
5551,LdBPK_331110,16943.0,10100.0,10559.0,0.0,0.0,0.0,"hypothetical protein, conserved",7110
5552,LdBPK_331140,2549.5,2007.6,2155.3,1403.4,1894.6,1309.0,"YEATS family, putative",7111
5553,LdBPK_331150,82135.0,104520.0,94814.0,88823.0,59495.0,34877.0,"guanylate kinase, putative",7112
5554,LdBPK_331230,8219.8,9033.4,8169.6,6600.0,8819.2,5389.5,"hypothetical protein, conserved",7113
5555,LdBPK_331250,1210.2,1024.7,1016.1,0.0,0.0,0.0,"hypothetical protein, conserved",7114
5556,LdBPK_331260,1597.4,1187.3,1117.6,0.0,0.0,0.0,"ATPase family associated with various cellular activities (AAA), putative",7115
5557,LdBPK_331280,3630.1,3955.9,3982.7,2783.6,2180.8,1317.6,"hypothetical protein, conserved",7116
5558,LdBPK_331300,9991.5,5066.4,5268.2,2985.7,5600.9,4351.6,"hypothetical protein, conserved",7117
5559,LdBPK_331390,17737.0,11940.0,13609.0,2286.9,3077.6,3348.2,"expression-site associated gene (ESAG3), putative",7118
5560,LdBPK_331490,1659.2,1790.4,1285.1,1066.1,1199.3,1245.7,"protein kinase, putative",7120
5561,LdBPK_331550,13880.0,10230.0,15407.0,2456.9,2594.4,2087.1,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",7121
5562,LdBPK_331580,28380.0,21414.0,24829.0,14876.0,13447.0,14124.0,"hypothetical protein, conserved",7122
5563,LdBPK_331650,9843.3,8178.1,9441.2,3806.2,4447.6,3443.9,"sulfite exporter TauE/SafE, putative",7123
5564,LdBPK_331670,483.86,1385.9,1846.6,1606.9,1525.9,1953.3,"hypothetical protein, conserved",7124
5565,LdBPK_331700,3305.6,2316.7,2254.9,2078.6,1840.0,4486.7,"hypothetical protein, conserved",7125
5566,LdBPK_331720,4458.1,2775.2,3330.5,0.0,0.0,0.0,"hypothetical protein, conserved",7126
5567,LdBPK_331790,9266.5,6435.7,6996.4,3926.0,4615.3,4595.6,"DNA polymerase delta catalytic subunit, putative",7127
5568,LdBPK_331830,4537.4,3880.5,5140.6,7061.1,7578.4,7760.3,"hypothetical protein, conserved",7128
5569,LdBPK_331880,94.945,308.56,199.83,0.0,0.0,0.0,"hypothetical protein, conserved",7129
5570,LdBPK_331920,4689.7,6022.3,5415.8,2471.3,1483.1,1464.5,"hypothetical protein, conserved",7130
5571,LdBPK_331960,6948.5,5943.9,5498.3,0.0,129.29,0.0,"ATP-binding cassette protein subfamily D, member 3, putative",7131
5572,LdBPK_331970,45310.0,43846.0,38529.0,23368.0,25739.0,33373.0,"nucleolar GTP-binding protein, putative",7132
5573,LdBPK_331990,19885.0,11063.0,13601.0,6820.5,8443.7,9104.8,"hypothetical protein, conserved",7133
5574,LdBPK_332020,42843.0,43253.0,29807.0,30888.0,19225.0,18270.0,"ribosome assembly protein RRB1, putative",7134
5575,LdBPK_332030,49150.0,40083.0,47806.0,31118.0,32974.0,43718.0,"Phosphate transport (Pho88), putative",7135
5576,LdBPK_332190,5298.9,4913.8,3990.9,1342.6,1533.4,1871.3,"protein kinase, putative",7136
5577,LdBPK_340010,6562.3,2729.4,5045.7,0.0,0.0,0.0,"short chain dehydrogenase, putative",7137
5578,LdBPK_340060,4269.2,3381.7,3248.1,1289.3,780.55,1748.7,"hypothetical protein, conserved",7138
5579,LdBPK_340140,2124.8,1848.2,2260.2,0.0,0.0,0.0,"malate dehydrogenase, putative",7139
5580,LdBPK_340150,914300.0,673450.0,978580.0,593990.0,472850.0,552000.0,malate dehydrogenase,7140
5581,LdBPK_340170,50995.0,33277.0,45450.0,37767.0,29390.0,43432.0,mitochondrial malate dehydrogenase,7141
5582,LdBPK_340230,35248.0,31319.0,40528.0,0.0,0.0,0.0,"CS domain containing protein, putative",7142
5583,LdBPK_340250,6826.6,6525.0,6657.9,0.0,0.0,109.17,"intraflagellar transport protein 81, putative",7143
5584,LdBPK_340260,1674.1,912.46,1425.8,5247.5,6755.5,4272.4,"hypothetical protein, conserved",7144
5585,LdBPK_340330,4653.5,4746.9,5379.3,2672.9,3718.1,4627.2,"tRNA pseudouridine synthase, putative",7145
5586,LdBPK_340360,1428.6,1352.7,1384.3,1075.9,893.06,1192.7,"ATPase family associated with various cellular activities (AAA), putative",7146
5587,LdBPK_340410,43631.0,34190.0,33419.0,20356.0,19372.0,9720.3,"hypothetical protein, unknown function",7147
5588,LdBPK_340420,3214.8,2585.9,2779.5,0.0,0.0,0.0,"hypothetical protein, conserved",7148
5589,LdBPK_340430,9935.4,8038.3,6259.2,0.0,0.0,0.0,"hypothetical protein, conserved",7149
5590,LdBPK_340500,12325.0,13030.0,11664.0,12604.0,11639.0,10709.0,"calcium channel protein, putative",7150
5591,LdBPK_340530,604.26,1920.7,1244.7,0.0,227.31,0.0,"phosphoglycan beta 1,2 arabinosyltransferase, (SCA like)",7151
5592,LdBPK_340570,1474.2,935.06,2365.1,0.0,0.0,0.0,Cysteine leucine rich protein,7152
5593,LdBPK_340580,1661.1,1128.3,1124.4,0.0,0.0,0.0,"hypothetical protein, conserved",7153
5594,LdBPK_340610,558.07,484.42,675.46,0.0,0.0,0.0,"nuclear cap binding complex subunit CBP110, putative",7154
5595,LdBPK_340650,7401.4,5616.0,6307.3,6646.4,6191.1,7011.4,"hypothetical protein, conserved",7155
5596,LdBPK_340710,11505.0,7762.5,10214.0,8213.3,9289.4,8937.3,"flagellar attachment zone protein, putative",7156
5597,LdBPK_340780,21445.0,20178.0,27031.0,11246.0,12786.0,12542.0,"CBF/Mak21 family, putative",7157
5598,LdBPK_340800,1637.9,1134.0,1169.9,3030.9,2636.0,4216.1,"hypothetical protein, conserved",7158
5599,LdBPK_340920,16621.0,21519.0,16725.0,13033.0,8897.4,10573.0,"hypothetical protein, conserved",7159
5600,LdBPK_340950,0.0,0.0,0.0,0.0,0.0,0.0,"ubiquitin-conjugating enzyme E2, putative",7160
5601,LdBPK_341010,42277.0,33393.0,35494.0,0.0,0.0,0.0,"amastin-like surface protein, putative",7161
5602,LdBPK_341020,24045.0,21788.0,22326.0,10452.0,10985.0,12726.0,"amastin-like surface protein, putative",7162
5603,LdBPK_341060,59.894,0.0,0.0,0.0,0.0,0.0,p-glycoprotein,7163
5604,LdBPK_341120,0.0,0.0,0.0,0.0,0.0,0.0,"TPR repeat/SET domain containing protein, putative",7164
5605,LdBPK_341150,34327.0,27362.0,25584.0,0.0,0.0,0.0,"amastin-like surface protein, putative",7165
5606,LdBPK_341170,931.9,809.77,702.13,0.0,0.0,0.0,"dihydroxyacetone phosphate acyltransferase, putative",7166
5607,LdBPK_341210,3418.3,8664.3,9603.6,12768.0,9224.8,6356.4,"hypothetical protein, conserved",7167
5608,LdBPK_341330,120.24,487.55,699.28,0.0,0.0,0.0,"hypothetical protein, conserved",7168
5609,LdBPK_341340,528.81,582.83,304.98,470.0,0.0,704.63,"3'-5' exonuclease, putative",7169
5610,LdBPK_341360,50715.0,40765.0,55382.0,48165.0,48785.0,53050.0,"NLI-interacting factor, putative",7170
5611,LdBPK_341440,20387.0,16257.0,18038.0,23416.0,21114.0,27467.0,"BCS1 N terminal/ATPase family associated with various cellular activities (AAA), putative",7171
5612,LdBPK_341460,16652.0,12940.0,9134.7,10239.0,9707.9,7647.8,"hypothetical protein, conserved",7172
5613,LdBPK_341470,2526.3,1830.3,1619.8,28.033,0.0,54.733000000000004,Nucleoporin NUP225,7173
5614,LdBPK_341560,4291.5,4217.7,3389.2,623.43,4250.8,4980.3,"hypothetical protein, conserved",7174
5615,LdBPK_341610,12492.0,9469.7,15781.0,4822.6,5948.6,7118.7,"hypothetical protein, conserved",7175
5616,LdBPK_341630,233680.0,278340.0,222290.0,0.0,0.0,2483.4,"p25-alpha, putative",7176
5617,LdBPK_341780,500.72,442.4,578.03,0.0,0.0,0.0,"hypothetical protein, conserved",7177
5618,LdBPK_341800,4933.7,4341.1,2742.4,1727.3,1167.2,2257.1,"ATP-dependent RNA helicase, putative",7178
5619,LdBPK_341830,3414.1,2093.7,1909.2,1877.4,2472.0,1631.2,"hypothetical protein, conserved",7179
5620,LdBPK_341850,5738.0,3790.3,5384.8,4369.4,3506.3,6803.6,"hypothetical protein, conserved",7180
5621,LdBPK_341950,295.82,222.56,182.2,0.0,0.0,0.0,"kinatase, putative",7181
5622,LdBPK_341960,6878.2,5704.4,5425.1,0.0,0.0,0.0,"thioredoxin, putative",7182
5623,LdBPK_342000,13350.0,12303.0,12511.0,12645.0,11857.0,14884.0,"Glycosyl hydrolase family 65 central catalytic domain/Glycosyl hydrolase family 65, C-terminal domain containing protein, putative",7183
5624,LdBPK_342070,8493.6,6976.3,6233.6,5269.2,4260.0,2871.6,"hypothetical protein, conserved",7184
5625,LdBPK_342180,5680.0,4690.1,6225.5,5156.2,4311.7,3694.4,"Aminotransferase class IV, putative",7185
5626,LdBPK_342190,4401.3,3840.7,2936.9,0.0,0.0,0.0,glycosyltransferase-like protein,7186
5627,LdBPK_342220,427.11,397.1,400.56,0.0,0.0,0.0,"Sec7 domain containing protein, putative",7187
5628,LdBPK_342340,385.0,356.89,289.29,0.0,0.0,0.0,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain/Domain of unknown function (DUF1981), putative",7188
5629,LdBPK_342360,2371.5,1301.1,4964.8,0.0,0.0,0.0,"flagellar attachment zone protein, putative",7189
5630,LdBPK_342360,2371.5,1301.1,4964.8,0.0,0.0,0.0,"flagellar attachment zone protein, putative",7189
5631,LdBPK_342370,47565.0,47551.0,49801.0,52497.0,50522.0,48266.0,Coiled-coil and C2 domain-containing protein,7190
5632,LdBPK_342440,137170.0,121290.0,118520.0,136400.0,115410.0,113540.0,"ruvB-like DNA helicase, putative",7191
5633,LdBPK_342560,8202.8,8773.0,6411.6,1751.1,2863.8,1796.8,"GPI transamidase subunit 16, putative",7192
5634,LdBPK_342590,48964.0,37100.0,38537.0,37417.0,40076.0,23645.0,"hypothetical protein, conserved",7193
5635,LdBPK_342630,24780.0,25601.0,23333.0,17411.0,15002.0,14461.0,"hypothetical protein, conserved",7194
5636,LdBPK_342680,8612.7,7107.7,19008.0,0.0,0.0,0.0,regulatory subunit of protein kinase a-like protein,7195
5637,LdBPK_342750,62645.0,50008.0,52539.0,0.0,0.0,0.0,"hypothetical protein, conserved",7196
5638,LdBPK_342780,65827.0,60199.0,59154.0,60919.0,60705.0,50136.0,"EF-hand domain pair, putative",7197
5639,LdBPK_342840,13008.0,13010.0,11234.0,8796.1,8242.2,2727.6,"rhodanese-like domain containing protein, putative",7198
5640,LdBPK_342870,47113.0,39067.0,52777.0,29921.0,31967.0,28724.0,"hypothetical protein, conserved",7199
5641,LdBPK_342900,13048.0,10499.0,10909.0,6015.8,12502.0,10547.0,"hypothetical protein, conserved",7200
5642,LdBPK_342910,9697.7,9015.3,4417.0,3021.0,3670.5,4508.0,Present in the outer mitochondrial membrane proteome 28,7201
5643,LdBPK_342980,4395.6,2846.4,2232.3,2979.1,2685.1,3746.2,"hypothetical protein, conserved",7202
5644,LdBPK_343110,6921.0,6221.4,8339.1,15102.0,12420.0,9672.2,cytochrome p450-like protein,7203
5645,LdBPK_343160,125690.0,85795.0,117310.0,245.75,0.0,0.0,aldose 1-epimerase-like protein,7204
5646,LdBPK_343220,28630.0,28769.0,20590.0,19623.0,18177.0,15935.0,"DNA topoisomerase IB, large subunit",7205
5647,LdBPK_343300,13529.0,7908.7,9827.2,9801.2,9891.8,6890.3,peroxisome biosynthesis protein-like protein,7206
5648,LdBPK_343370,371.85,1966.4,2350.3,4407.1,2829.7,2245.9,"phosphatidylinositol 4-kinase, putative",7207
5649,LdBPK_343380,25299.0,18006.0,16549.0,36261.0,37041.0,22956.0,adenosine kinase-like protein,7208
5650,LdBPK_343400,9597.1,5015.6,3654.8,9248.6,7724.6,8150.7,"Domain of unknown function (DUF3336)/Patatin-like phospholipase, putative",7209
5651,LdBPK_343450,10877.0,6114.2,2726.3,0.0,0.0,0.0,transmembrane/endomembrane-like protein,7210
5652,LdBPK_343460,10952.0,9780.3,11327.0,0.0,0.0,0.0,"vacuolar ATP synthase catalytic subunit A, putative",7211
5653,LdBPK_343470,0.0,1549.3,1736.8,0.0,0.0,0.0,50S ribosomal protein L13-like protein,7212
5654,LdBPK_343580,49339.0,41571.0,33608.0,44690.0,46523.0,41666.0,phosphomannomutase-like protein,7213
5655,LdBPK_343690,18930.0,14786.0,16042.0,18212.0,18734.0,13342.0,"dynein heavy chain, putative",7214
5656,LdBPK_343810,18107.0,32631.0,17325.0,0.0,0.0,0.0,nucleolar protein family a member-like protein,7215
5657,LdBPK_343890,2055.6,1491.8,1342.5,0.0,0.0,0.0,"ubiquitin hydrolase, putative",7216
5658,LdBPK_343900,30437.0,28875.0,24024.0,26585.0,29547.0,21679.0,"hypothetical protein, conserved",7217
5659,LdBPK_343920,1884.7,2921.1,2249.0,713.18,1434.4,1730.6,"GRIP domain containing protein, putative",7218
5660,LdBPK_343930,42301.0,25847.0,38548.0,35391.0,43051.0,41411.0,"hypothetical protein, conserved",7219
5661,LdBPK_343940,99.36399999999999,103.7,85.635,0.0,0.0,0.0,"hypothetical protein, conserved",7220
5662,LdBPK_343960,63933.0,49658.0,68950.0,73251.0,78343.0,93013.0,"Protein of unknown function (DUF1620), putative",7221
5663,LdBPK_343990,12617.0,10432.0,10368.0,12587.0,12779.0,11143.0,"dynein heavy chain, putative",7222
5664,LdBPK_344120,127840.0,133350.0,132300.0,36852.0,28340.0,25201.0,"nucleolar protein family a, putative (fragment)",7223
5665,LdBPK_344140,61923.0,52440.0,53714.0,69147.0,66100.0,77706.0,"coatomer alpha subunit, putative",7224
5666,LdBPK_344210,15813.0,13419.0,11529.0,13721.0,10164.0,5479.2,"hypothetical protein, conserved",7226
5667,LdBPK_344230,127830.0,161160.0,142260.0,137630.0,142060.0,124770.0,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",7227
5668,LdBPK_344250,84065.0,70818.0,81770.0,64368.0,51939.0,43991.0,"cyclic nucleotide-binding domain containing protein, putative",7228
5669,LdBPK_044340,6076.2,4909.9,6393.4,0.0,0.0,0.0,"amastin-like surface protein, putative",7229
5670,LdBPK_350060,6032.4,725.0,6772.5,570.39,476.88,268.19,"hypothetical protein, conserved",7230
5671,LdBPK_350070,67281.0,54947.0,54879.0,0.0,0.0,0.0,"prohibitin, putative",7231
5672,LdBPK_350310,15341.0,18321.0,14500.0,16841.0,14129.0,12787.0,"Ankyrin repeats (3 copies), putative",7232
5673,LdBPK_350350,2360.8,1951.5,192.35,0.0,0.0,0.0,"hypothetical protein, conserved",7233
5674,LdBPK_350370,568710.0,485280.0,550500.0,479470.0,379290.0,459700.0,"ATP-dependent DEAD-box RNA helicase, putative",7234
5675,LdBPK_350420,1941.1,1911.8,1748.2,0.0,0.0,0.0,"hypothetical protein, conserved",7235
5676,LdBPK_350610,3297.5,2595.0,3008.4,3008.7,2635.8,1804.8,"hypothetical protein, conserved",7236
5677,LdBPK_350620,350.6,939.25,910.31,0.0,135.83,242.96,"hypothetical protein, unknown function",7237
5678,LdBPK_350640,0.0,52.841,0.0,0.0,0.0,92.175,beta-fructofuranosidase-like protein,7238
5679,LdBPK_350680,64.079,23.405,37.764,0.0,0.0,0.0,"hypothetical protein, conserved",7239
5680,LdBPK_350740,4167.8,1427.5,3032.5,486.47,651.6,1534.5,"hypothetical protein, conserved",7240
5681,LdBPK_350840,307910.0,292580.0,319760.0,335910.0,289390.0,198670.0,"aspartate aminotransferase, putative",7241
5682,LdBPK_350860,15816.0,13356.0,16509.0,12270.0,17112.0,17685.0,"nuclear transmembrane protein, putative",7242
5683,LdBPK_350970,69676.0,39373.0,43509.0,43280.0,45437.0,69129.0,"cell cycle sequence binding phosphoprotein (RBP33), putative",7243
5684,LdBPK_350980,2453.8,2292.0,2659.1,815.49,310.2,1467.4,"hypothetical protein, conserved",7244
5685,LdBPK_350990,381230.0,212810.0,312820.0,314750.0,289240.0,296310.0,"aldose 1-epimerase, putative",7245
5686,LdBPK_351080,1171.4,2398.1,2790.2,1909.4,1587.2,1812.2,"hypothetical protein, conserved",7246
5687,LdBPK_351100,1693.6,2820.0,2802.7,430.05,414.57,74.15100000000001,"Nucleolar protein 111, putative",7247
5688,LdBPK_351110,180.24,160.16,0.0,0.0,0.0,130.65,"hypothetical protein, conserved",7248
5690,LdBPK_351190,17595.0,1953.6,49.89,0.0,129.28,0.0,"NADH-dependent fumarate reductase, putative",7250
5691,LdBPK_351200,3045.5,2497.2,2063.0,0.0,0.0,0.0,"NADH-dependent fumarate reductase, putative",7251
5692,LdBPK_351260,58543.0,49791.0,65625.0,51078.0,48092.0,33552.0,thioredoxin-like protein,7252
5693,LdBPK_351280,726.26,727.4,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",7253
5694,LdBPK_351300,16329.0,17121.0,16428.0,7736.0,8189.3,8254.0,"hypothetical protein, conserved",7254
5695,LdBPK_351420,156750.0,137080.0,141050.0,123750.0,105330.0,103900.0,"threonyl-tRNA synthetase, putative",7255
5696,LdBPK_351460,5445.7,3973.0,5424.2,4020.2,4195.6,2861.5,"hypothetical protein, conserved",7256
5697,LdBPK_351570,26236.0,22033.0,25976.0,31437.0,31223.0,48431.0,"methyltransferase domain containing protein, putative",7257
5698,LdBPK_351600,542.63,818.32,793.09,0.0,0.0,0.0,Nucleoporin NUP82,7258
5699,LdBPK_351780,562.28,679.61,310.42,175.68,0.0,0.0,"DNA polymerase epsilon subunit B, putative",7259
5700,LdBPK_351800,29475.0,24758.0,27007.0,32945.0,31275.0,23256.0,nexin-dynein regulatory complex 4,7260
5701,LdBPK_351950,20779.0,26622.0,35119.0,24023.0,20250.0,19815.0,ribosomal protein L32-like protein,7261
5702,LdBPK_351980,199.34,156.95,141.77,0.0,0.0,0.0,"U3 small nucleolar RNA-associated protein 6, putative",7262
5703,LdBPK_352030,4655.6,3873.7,4455.1,3137.4,3508.8,3730.0,"ankyrin repeat protein, putative",7263
5704,LdBPK_352080,106990.0,82198.0,84568.0,97506.0,100140.0,162630.0,"calcium motive p-type ATPase, putative",7264
5705,LdBPK_352090,70781.0,68681.0,69703.0,99331.0,81351.0,75637.0,"kinesin, putative",7265
5706,LdBPK_352220,4650.1,2597.9,2567.4,2133.1,2269.5,2316.8,"hypothetical protein, conserved",7266
5707,LdBPK_352280,5052.9,6970.0,4712.2,2392.9,2757.2,0.0,"hypothetical protein, conserved",7267
5708,LdBPK_352330,9760.0,4816.0,6951.0,8866.4,11023.0,14098.0,"hypothetical protein, conserved",7268
5709,LdBPK_352350,2022.4,0.0,2120.9,0.0,0.0,0.0,"hypothetical protein, conserved",7269
5710,LdBPK_352370,1179.2,992.13,747.0,682.16,429.88,707.87,"protein kinase, putative",7270
5711,LdBPK_352410,0.0,0.0,0.0,0.0,0.0,0.0,"Eukaryotic protein of unknown function (DUF1764), putative",7271
5712,LdBPK_352420,296.3,0.0,3807.1,0.0,12325.0,0.0,"hypothetical protein, conserved",7272
5713,LdBPK_352430,7316.7,3996.5,4314.9,3318.2,3632.4,2096.9,"hypothetical protein, unknown function",7273
5714,LdBPK_352490,95458.0,75182.0,77990.0,84749.0,75323.0,75828.0,"Fumarylacetoacetate (FAA) hydrolase family, putative",7274
5715,LdBPK_352530,7270.5,6348.2,7559.1,4228.4,4184.7,3485.2,"hypothetical protein, conserved",7275
5716,LdBPK_352540,3440.0,2381.2,3306.2,0.0,0.0,0.0,"hypothetical protein, conserved",7276
5717,LdBPK_352680,8742.5,8153.5,7938.9,5771.8,6048.9,8525.8,"hypothetical protein, conserved",7277
